"","word","score","para_num","sent_num","word_num","score_smooth","co"
"92","myself",0,5,6,92,NA,NA
"93","to",0,5,6,93,NA,NA
"94","regard",0,5,6,94,NA,NA
"95","a",0,5,6,95,NA,NA
"96","coffin",0,5,6,96,NA,NA
"97","nail",0,5,6,97,NA,NA
"98","as",0,5,6,98,NA,NA
"99","the",0,5,6,99,NA,NA
"100","deadest",0,5,6,100,NA,NA
"101","piece",0,5,6,101,NA,NA
"102","of",0,5,6,102,NA,NA
"103","ironmongery",0,5,6,103,NA,NA
"104","in",0,5,6,104,NA,NA
"105","the",0,5,6,105,NA,NA
"106","trade",0,5,6,106,NA,NA
"107","but",0,5,6,107,NA,NA
"108","the",0,5,6,108,NA,NA
"109","wisdom",0,5,6,109,NA,NA
"110","of",0,5,6,110,NA,NA
"111","our",0,5,6,111,NA,NA
"112","ancestors",0,5,6,112,NA,NA
"113","is",0,5,6,113,NA,NA
"114","in",0,5,6,114,NA,NA
"115","the",0,5,6,115,NA,NA
"116","simile",0,5,6,116,NA,NA
"117","and",0,5,6,117,NA,NA
"118","my",0,5,6,118,NA,NA
"119","unhallowed",0,5,6,119,NA,NA
"120","hands",0,5,6,120,NA,NA
"121","shall",0,5,6,121,NA,NA
"122","not",0,5,6,122,NA,NA
"123","disturb",-2,5,6,123,NA,NA
"124","it",0,5,6,124,NA,NA
"125","or",0,5,6,125,NA,NA
"126","the",0,5,6,126,NA,NA
"127","country's",0,5,6,127,NA,NA
"128","done",0,5,6,128,NA,NA
"129","for",0,5,6,129,NA,NA
"130","you",0,5,6,130,NA,NA
"131","will",0,5,6,131,NA,NA
"132","therefore",0,5,6,132,NA,NA
"133","permit",0,5,6,133,NA,NA
"134","me",0,5,6,134,NA,NA
"135","to",0,5,6,135,NA,NA
"136","repeat",0,5,6,136,NA,NA
"137","emphatically",0,5,6,137,NA,NA
"138","that",0,5,6,138,NA,NA
"139","marley",0,5,6,139,NA,NA
"140","was",0,5,6,140,NA,NA
"141","as",0,5,6,141,NA,NA
"142","dead",-3,5,6,142,NA,NA
"143","as",0,5,6,143,NA,NA
"144","a",0,5,6,144,NA,NA
"145","door",0,5,6,145,NA,NA
"146","nail",0,5,6,146,NA,NA
"147","scrooge",0,6,7,147,NA,NA
"148","knew",0,6,7,148,NA,NA
"149","he",0,6,7,149,NA,NA
"150","was",0,6,7,150,NA,NA
"151","dead",-3,6,7,151,NA,NA
"152","of",0,6,8,152,NA,NA
"153","course",0,6,8,153,NA,NA
"154","he",0,6,8,154,NA,NA
"155","did",0,6,8,155,NA,NA
"156","how",0,6,8,156,NA,NA
"157","could",0,6,8,157,NA,NA
"158","it",0,6,8,158,NA,NA
"159","be",0,6,8,159,NA,NA
"160","otherwise",0,6,8,160,NA,NA
"161","scrooge",0,6,9,161,NA,NA
"162","and",0,6,9,162,NA,NA
"163","he",0,6,9,163,NA,NA
"164","were",0,6,9,164,NA,NA
"165","partners",0,6,9,165,NA,NA
"166","for",0,6,9,166,NA,NA
"167","i",0,6,9,167,NA,NA
"168","don't",0,6,9,168,NA,NA
"169","know",0,6,9,169,NA,NA
"170","how",0,6,9,170,NA,NA
"171","many",0,6,9,171,NA,NA
"172","years",0,6,9,172,NA,NA
"173","scrooge",0,6,9,173,NA,NA
"174","was",0,6,9,174,NA,NA
"175","his",0,6,9,175,NA,NA
"176","sole",0,6,9,176,NA,NA
"177","executor",0,6,9,177,NA,NA
"178","his",0,6,9,178,NA,NA
"179","sole",0,6,9,179,NA,NA
"180","administrator",0,6,9,180,NA,NA
"181","his",0,6,9,181,NA,NA
"182","sole",0,6,9,182,NA,NA
"183","assign",0,6,9,183,NA,NA
"184","his",0,6,9,184,NA,NA
"185","sole",0,6,9,185,NA,NA
"186","residuary",0,6,9,186,NA,NA
"187","legatee",0,6,9,187,NA,NA
"188","his",0,6,9,188,NA,NA
"189","sole",0,6,9,189,NA,NA
"190","friend",0,6,9,190,NA,NA
"191","and",0,6,9,191,NA,NA
"192","sole",0,6,9,192,NA,NA
"193","mourner",0,6,9,193,NA,NA
"194","and",0,6,9,194,NA,NA
"195","even",0,6,9,195,NA,NA
"196","scrooge",0,6,9,196,NA,NA
"197","was",0,6,9,197,NA,NA
"198","not",0,6,9,198,NA,NA
"199","so",0,6,9,199,NA,NA
"200","dreadfully",0,6,9,200,NA,NA
"201","cut",-1,6,9,201,NA,NA
"202","up",0,6,9,202,NA,NA
"203","by",0,6,9,203,NA,NA
"204","the",0,6,9,204,NA,NA
"205","sad",-2,6,9,205,NA,NA
"206","event",0,6,9,206,NA,NA
"207","but",0,6,9,207,NA,NA
"208","that",0,6,9,208,NA,NA
"209","he",0,6,9,209,NA,NA
"210","was",0,6,9,210,NA,NA
"211","an",0,6,9,211,NA,NA
"212","excellent",3,6,9,212,NA,NA
"213","man",0,6,9,213,NA,NA
"214","of",0,6,9,214,NA,NA
"215","business",0,6,9,215,NA,NA
"216","on",0,6,9,216,NA,NA
"217","the",0,6,9,217,NA,NA
"218","very",0,6,9,218,NA,NA
"219","day",0,6,9,219,NA,NA
"220","of",0,6,9,220,NA,NA
"221","the",0,6,9,221,NA,NA
"222","funeral",-1,6,9,222,NA,NA
"223","and",0,6,9,223,NA,NA
"224","solemnised",0,6,9,224,NA,NA
"225","it",0,6,9,225,NA,NA
"226","with",0,6,9,226,NA,NA
"227","an",0,6,9,227,NA,NA
"228","undoubted",0,6,9,228,NA,NA
"229","bargain",2,6,9,229,NA,NA
"230","the",0,7,10,230,NA,NA
"231","mention",0,7,10,231,NA,NA
"232","of",0,7,10,232,NA,NA
"233","marley's",0,7,10,233,NA,NA
"234","funeral",-1,7,10,234,NA,NA
"235","brings",0,7,10,235,NA,NA
"236","me",0,7,10,236,NA,NA
"237","back",0,7,10,237,NA,NA
"238","to",0,7,10,238,NA,NA
"239","the",0,7,10,239,NA,NA
"240","point",0,7,10,240,NA,NA
"241","i",0,7,10,241,NA,NA
"242","started",0,7,10,242,NA,NA
"243","from",0,7,10,243,NA,NA
"244","there",0,7,10,244,NA,NA
"245","is",0,7,10,245,NA,NA
"246","no",-1,7,10,246,NA,NA
"247","doubt",-1,7,10,247,NA,NA
"248","that",0,7,10,248,NA,NA
"249","marley",0,7,10,249,NA,NA
"250","was",0,7,10,250,-0.8,"red"
"251","dead",-3,7,10,251,-0.8,"red"
"252","this",0,7,10,252,-0.8,"red"
"253","must",0,7,10,253,-0.8,"red"
"254","be",0,7,10,254,-0.8,"red"
"255","distinctly",0,7,10,255,-0.76,"red"
"256","understood",0,7,10,256,-0.76,"red"
"257","or",0,7,10,257,-0.76,"red"
"258","nothing",0,7,10,258,-0.64,"red"
"259","wonderful",4,7,10,259,-0.64,"red"
"260","can",0,7,10,260,-0.64,"red"
"261","come",0,7,10,261,-0.64,"red"
"262","of",0,7,10,262,-0.64,"red"
"263","the",0,7,10,263,-0.64,"red"
"264","story",0,7,10,264,-0.6,"red"
"265","i",0,7,10,265,-0.56,"red"
"266","am",0,7,10,266,-0.56,"red"
"267","going",0,7,10,267,-0.56,"red"
"268","to",0,7,10,268,-0.6,"red"
"269","relate",0,7,10,269,-0.52,"red"
"270","if",0,7,10,270,-0.52,"red"
"271","we",0,7,10,271,-0.48,"red"
"272","were",0,7,10,272,-0.52,"red"
"273","not",0,7,10,273,-0.52,"red"
"274","perfectly",3,7,10,274,-0.52,"red"
"275","convinced",1,7,10,275,-0.52,"red"
"276","that",0,7,10,276,-0.52,"red"
"277","hamlet's",0,7,10,277,-0.56,"red"
"278","father",0,7,10,278,-0.56,"red"
"279","died",-3,7,10,279,-0.56,"red"
"280","before",0,7,10,280,-0.56,"red"
"281","the",0,7,10,281,-0.56,"red"
"282","play",0,7,10,282,-0.56,"red"
"283","began",0,7,10,283,-0.56,"red"
"284","there",0,7,10,284,-0.56,"red"
"285","would",0,7,10,285,-0.6,"red"
"286","be",0,7,10,286,-0.64,"red"
"287","nothing",0,7,10,287,-0.64,"red"
"288","more",0,7,10,288,-0.64,"red"
"289","remarkable",2,7,10,289,-0.64,"red"
"290","in",0,7,10,290,-0.64,"red"
"291","his",0,7,10,291,-0.64,"red"
"292","taking",0,7,10,292,-0.64,"red"
"293","a",0,7,10,293,-0.64,"red"
"294","stroll",0,7,10,294,-0.8,"red"
"295","at",0,7,10,295,-0.8,"red"
"296","night",0,7,10,296,-0.8,"red"
"297","in",0,7,10,297,-0.8,"red"
"298","an",0,7,10,298,-0.8,"red"
"299","easterly",0,7,10,299,-0.8,"red"
"300","wind",0,7,10,300,-0.8,"red"
"301","upon",0,7,10,301,-0.8,"red"
"302","his",0,7,10,302,-0.8,"red"
"303","own",0,7,10,303,-0.8,"red"
"304","ramparts",0,7,10,304,-0.8,"red"
"305","than",0,7,10,305,-0.8,"red"
"306","there",0,7,10,306,-0.8,"red"
"307","would",0,7,10,307,-0.8,"red"
"308","be",0,7,10,308,-0.8,"red"
"309","in",0,7,10,309,-0.8,"red"
"310","any",0,7,10,310,-0.68,"red"
"311","other",0,7,10,311,-0.68,"red"
"312","middle",0,7,10,312,-0.68,"red"
"313","aged",0,7,10,313,-0.68,"red"
"314","gentleman",0,7,10,314,-0.68,"red"
"315","rashly",0,7,10,315,-0.6,"red"
"316","turning",0,7,10,316,-0.6,"red"
"317","out",0,7,10,317,-0.6,"red"
"318","after",0,7,10,318,-0.6,"red"
"319","dark",0,7,10,319,-0.6,"red"
"320","in",0,7,10,320,-0.6,"red"
"321","a",0,7,10,321,-0.6,"red"
"322","breezy",0,7,10,322,-0.52,"red"
"323","spot",0,7,10,323,-0.52,"red"
"324","say",0,7,10,324,-0.52,"red"
"325","st",0,7,10,325,-0.52,"red"
"326","paul's",0,7,10,326,-0.52,"red"
"327","churchyard",0,7,10,327,-0.52,"red"
"328","for",0,7,10,328,-0.52,"red"
"329","instance",0,7,10,329,-0.52,"red"
"330","literally",0,7,10,330,-0.52,"red"
"331","to",0,7,10,331,-0.52,"red"
"332","astonish",0,7,10,332,-0.4,"red"
"333","his",0,7,10,333,-0.4,"red"
"334","son's",0,7,10,334,-0.4,"red"
"335","weak",-2,7,10,335,-0.4,"red"
"336","mind",0,7,10,336,-0.4,"red"
"337","scrooge",0,8,11,337,-0.4,"red"
"338","never",0,8,11,338,-0.4,"red"
"339","painted",0,8,11,339,-0.4,"red"
"340","out",0,8,11,340,-0.44,"red"
"341","old",0,8,11,341,-0.44,"red"
"342","marley's",0,8,11,342,-0.44,"red"
"343","name",0,8,11,343,-0.44,"red"
"344","there",0,8,11,344,-0.44,"red"
"345","it",0,8,11,345,-0.44,"red"
"346","stood",0,8,11,346,-0.44,"red"
"347","years",0,8,11,347,-0.44,"red"
"348","afterwards",0,8,11,348,-0.44,"red"
"349","above",0,8,11,349,-0.44,"red"
"350","the",0,8,11,350,-0.44,"red"
"351","warehouse",0,8,11,351,-0.36,"red"
"352","door",0,8,11,352,-0.36,"red"
"353","scrooge",0,8,11,353,-0.36,"red"
"354","and",0,8,11,354,-0.36,"red"
"355","marley",0,8,11,355,-0.36,"red"
"356","the",0,8,11,356,-0.36,"red"
"357","firm",0,8,11,357,-0.36,"red"
"358","was",0,8,11,358,-0.36,"red"
"359","known",0,8,11,359,-0.36,"red"
"360","as",0,8,11,360,-0.36,"red"
"361","scrooge",0,8,11,361,-0.36,"red"
"362","and",0,8,11,362,-0.36,"red"
"363","marley",0,8,11,363,-0.4,"red"
"364","sometimes",0,8,11,364,-0.4,"red"
"365","people",0,8,11,365,-0.4,"red"
"366","new",0,8,11,366,-0.4,"red"
"367","to",0,8,11,367,-0.4,"red"
"368","the",0,8,11,368,-0.4,"red"
"369","business",0,8,11,369,-0.4,"red"
"370","called",0,8,11,370,-0.4,"red"
"371","scrooge",0,8,11,371,-0.44,"red"
"372","scrooge",0,8,11,372,-0.44,"red"
"373","and",0,8,11,373,-0.36,"red"
"374","sometimes",0,8,11,374,-0.36,"red"
"375","marley",0,8,11,375,-0.36,"red"
"376","but",0,8,11,376,-0.36,"red"
"377","he",0,8,11,377,-0.36,"red"
"378","answered",0,8,11,378,-0.36,"red"
"379","to",0,8,11,379,-0.4,"red"
"380","both",0,8,11,380,-0.4,"red"
"381","names",0,8,11,381,-0.4,"red"
"382","it",0,8,11,382,-0.4,"red"
"383","was",0,8,11,383,-0.4,"red"
"384","all",0,8,11,384,-0.4,"red"
"385","the",0,8,11,385,-0.4,"red"
"386","same",0,8,11,386,-0.4,"red"
"387","to",0,8,11,387,-0.4,"red"
"388","him",0,8,11,388,-0.4,"red"
"389","oh",0,9,12,389,-0.4,"red"
"390","but",0,9,13,390,-0.4,"red"
"391","he",0,9,13,391,-0.4,"red"
"392","was",0,9,13,392,-0.28,"red"
"393","a",0,9,13,393,-0.28,"red"
"394","tight",0,9,13,394,-0.28,"red"
"395","fisted",0,9,13,395,-0.28,"red"
"396","hand",0,9,13,396,-0.28,"red"
"397","at",0,9,13,397,-0.28,"red"
"398","the",0,9,13,398,-0.28,"red"
"399","grindstone",0,9,13,399,-0.28,"red"
"400","scrooge",0,9,13,400,-0.28,"red"
"401","a",0,9,14,401,-0.16,"red"
"402","squeezing",0,9,14,402,-0.2,"red"
"403","wrenching",0,9,14,403,-0.2,"red"
"404","grasping",0,9,14,404,-0.2,"red"
"405","scraping",0,9,14,405,-0.2,"red"
"406","clutching",0,9,14,406,-0.2,"red"
"407","covetous",0,9,14,407,-0.2,"red"
"408","old",0,9,14,408,-0.2,"red"
"409","sinner",0,9,14,409,-0.2,"red"
"410","hard",-1,9,15,410,-0.2,"red"
"411","and",0,9,15,411,-0.2,"red"
"412","sharp",0,9,15,412,-0.2,"red"
"413","as",0,9,15,413,-0.2,"red"
"414","flint",0,9,15,414,-0.2,"red"
"415","from",0,9,15,415,-0.2,"red"
"416","which",0,9,15,416,-0.2,"red"
"417","no",-1,9,15,417,-0.2,"red"
"418","steel",0,9,15,418,-0.2,"red"
"419","had",0,9,15,419,-0.2,"red"
"420","ever",0,9,15,420,-0.2,"red"
"421","struck",-1,9,15,421,-0.2,"red"
"422","out",0,9,15,422,-0.2,"red"
"423","generous",2,9,15,423,-0.2,"red"
"424","fire",-2,9,15,424,-0.2,"red"
"425","secret",0,9,15,425,-0.2,"red"
"426","and",0,9,15,426,-0.2,"red"
"427","self",0,9,15,427,-0.2,"red"
"428","contained",0,9,15,428,-0.2,"red"
"429","and",0,9,15,429,-0.2,"red"
"430","solitary",0,9,15,430,-0.2,"red"
"431","as",0,9,15,431,-0.2,"red"
"432","an",0,9,15,432,-0.2,"red"
"433","oyster",0,9,15,433,-0.2,"red"
"434","the",0,9,15,434,-0.2,"red"
"435","cold",0,9,15,435,-0.24,"red"
"436","within",0,9,15,436,-0.24,"red"
"437","him",0,9,15,437,-0.24,"red"
"438","froze",0,9,15,438,-0.24,"red"
"439","his",0,9,15,439,-0.24,"red"
"440","old",0,9,15,440,-0.16,"red"
"441","features",0,9,15,441,-0.16,"red"
"442","nipped",0,9,15,442,-0.16,"red"
"443","his",0,9,15,443,-0.28,"red"
"444","pointed",0,9,15,444,-0.28,"red"
"445","nose",0,9,15,445,-0.28,"red"
"446","shrivelled",0,9,15,446,-0.28,"red"
"447","his",0,9,15,447,-0.28,"red"
"448","cheek",0,9,15,448,-0.28,"red"
"449","stiffened",0,9,15,449,-0.28,"red"
"450","his",0,9,15,450,-0.28,"red"
"451","gait",0,9,15,451,-0.16,"red"
"452","made",0,9,15,452,-0.16,"red"
"453","his",0,9,15,453,-0.16,"red"
"454","eyes",0,9,15,454,-0.16,"red"
"455","red",0,9,15,455,-0.08,"red"
"456","his",0,9,15,456,-0.08,"red"
"457","thin",0,9,15,457,-0.08,"red"
"458","lips",0,9,15,458,0,"green"
"459","blue",0,9,15,459,0,"green"
"460","and",0,9,15,460,0,"green"
"461","spoke",0,9,15,461,0,"green"
"462","out",0,9,15,462,-0.12,"red"
"463","shrewdly",0,9,15,463,-0.12,"red"
"464","in",0,9,15,464,-0.12,"red"
"465","his",0,9,15,465,-0.12,"red"
"466","grating",0,9,15,466,-0.12,"red"
"467","voice",0,9,15,467,-0.12,"red"
"468","a",0,9,15,468,-0.12,"red"
"469","frosty",0,9,15,469,-0.24,"red"
"470","rime",0,9,15,470,-0.24,"red"
"471","was",0,9,15,471,-0.24,"red"
"472","on",0,9,15,472,-0.12,"red"
"473","his",0,9,15,473,-0.12,"red"
"474","head",0,9,15,474,-0.12,"red"
"475","and",0,9,15,475,-0.12,"red"
"476","on",0,9,15,476,-0.12,"red"
"477","his",0,9,15,477,-0.12,"red"
"478","eyebrows",0,9,15,478,-0.12,"red"
"479","and",0,9,15,479,-0.2,"red"
"480","his",0,9,15,480,-0.2,"red"
"481","wiry",0,9,15,481,-0.2,"red"
"482","chin",0,9,15,482,-0.2,"red"
"483","he",0,9,15,483,-0.32,"red"
"484","carried",0,9,15,484,-0.28,"red"
"485","his",0,9,15,485,-0.28,"red"
"486","own",0,9,15,486,-0.28,"red"
"487","low",0,9,15,487,-0.28,"red"
"488","temperature",0,9,15,488,-0.28,"red"
"489","always",0,9,15,489,-0.28,"red"
"490","about",0,9,15,490,-0.28,"red"
"491","with",0,9,15,491,-0.28,"red"
"492","him",0,9,15,492,-0.28,"red"
"493","he",0,9,15,493,-0.16,"red"
"494","iced",0,9,15,494,-0.16,"red"
"495","his",0,9,15,495,-0.16,"red"
"496","office",0,9,15,496,-0.12,"red"
"497","in",0,9,15,497,-0.08,"red"
"498","the",0,9,15,498,-0.08,"red"
"499","dog",0,9,15,499,-0.08,"red"
"500","days",0,9,15,500,-0.08,"red"
"501","and",0,9,15,501,0.04,"green"
"502","didn't",0,9,15,502,0.04,"green"
"503","thaw",0,9,15,503,0.04,"green"
"504","it",0,9,15,504,0.04,"green"
"505","one",0,9,15,505,0.04,"green"
"506","degree",0,9,15,506,0.04,"green"
"507","at",0,9,15,507,0.04,"green"
"508","christmas",0,9,15,508,0.04,"green"
"509","external",0,10,16,509,-0.12,"red"
"510","heat",0,10,16,510,-0.12,"red"
"511","and",0,10,16,511,-0.12,"red"
"512","cold",0,10,16,512,-0.12,"red"
"513","had",0,10,16,513,-0.12,"red"
"514","little",0,10,16,514,-0.12,"red"
"515","influence",0,10,16,515,-0.12,"red"
"516","on",0,10,16,516,-0.12,"red"
"517","scrooge",0,10,16,517,-0.12,"red"
"518","no",-1,10,16,518,-0.12,"red"
"519","warmth",2,10,16,519,-0.12,"red"
"520","could",0,10,16,520,-0.12,"red"
"521","warm",1,10,16,521,-0.12,"red"
"522","no",-1,10,16,522,-0.12,"red"
"523","wintry",0,10,16,523,-0.12,"red"
"524","weather",0,10,16,524,-0.24,"red"
"525","chill",0,10,16,525,-0.28,"red"
"526","him",0,10,16,526,-0.28,"red"
"527","no",-1,10,16,527,-0.28,"red"
"528","wind",0,10,16,528,-0.28,"red"
"529","that",0,10,16,529,-0.16,"red"
"530","blew",0,10,16,530,-0.16,"red"
"531","was",0,10,16,531,-0.16,"red"
"532","bitterer",0,10,16,532,-0.2,"red"
"533","than",0,10,16,533,-0.2,"red"
"534","he",0,10,16,534,-0.2,"red"
"535","no",-1,10,16,535,-0.2,"red"
"536","falling",-1,10,16,536,-0.2,"red"
"537","snow",0,10,16,537,-0.2,"red"
"538","was",0,10,16,538,-0.2,"red"
"539","more",0,10,16,539,-0.28,"red"
"540","intent",0,10,16,540,-0.28,"red"
"541","upon",0,10,16,541,-0.28,"red"
"542","its",0,10,16,542,-0.28,"red"
"543","purpose",0,10,16,543,-0.28,"red"
"544","no",-1,10,16,544,-0.28,"red"
"545","pelting",0,10,16,545,-0.28,"red"
"546","rain",0,10,16,546,-0.28,"red"
"547","less",0,10,16,547,-0.24,"red"
"548","open",0,10,16,548,-0.24,"red"
"549","to",0,10,16,549,-0.24,"red"
"550","entreaty",0,10,16,550,-0.24,"red"
"551","foul",0,10,16,551,-0.24,"red"
"552","weather",0,10,16,552,-0.24,"red"
"553","didn't",0,10,16,553,-0.24,"red"
"554","know",0,10,16,554,-0.24,"red"
"555","where",0,10,16,555,-0.24,"red"
"556","to",0,10,16,556,-0.24,"red"
"557","have",0,10,16,557,-0.24,"red"
"558","him",0,10,16,558,-0.24,"red"
"559","the",0,10,16,559,-0.24,"red"
"560","heaviest",0,10,16,560,-0.24,"red"
"561","rain",0,10,16,561,-0.24,"red"
"562","and",0,10,16,562,-0.24,"red"
"563","snow",0,10,16,563,-0.24,"red"
"564","and",0,10,16,564,-0.24,"red"
"565","hail",2,10,16,565,-0.24,"red"
"566","and",0,10,16,566,-0.24,"red"
"567","sleet",0,10,16,567,-0.24,"red"
"568","could",0,10,16,568,-0.24,"red"
"569","boast",0,10,16,569,-0.24,"red"
"570","of",0,10,16,570,-0.24,"red"
"571","the",0,10,16,571,-0.24,"red"
"572","advantage",2,10,16,572,-0.24,"red"
"573","over",0,10,16,573,-0.24,"red"
"574","him",0,10,16,574,-0.24,"red"
"575","in",0,10,16,575,-0.24,"red"
"576","only",0,10,16,576,-0.24,"red"
"577","one",0,10,16,577,-0.24,"red"
"578","respect",0,10,16,578,-0.24,"red"
"579","they",0,10,16,579,-0.24,"red"
"580","often",0,10,16,580,-0.24,"red"
"581","came",0,10,16,581,-0.16,"red"
"582","down",0,10,16,582,-0.16,"red"
"583","handsomely",0,10,16,583,-0.16,"red"
"584","and",0,10,16,584,-0.16,"red"
"585","scrooge",0,10,16,585,-0.08,"red"
"586","never",0,10,16,586,-0.08,"red"
"587","did",0,10,16,587,-0.08,"red"
"588","nobody",0,11,17,588,-0.08,"red"
"589","ever",0,11,17,589,-0.08,"red"
"590","stopped",-1,11,17,590,-0.08,"red"
"591","him",0,11,17,591,-0.08,"red"
"592","in",0,11,17,592,-0.08,"red"
"593","the",0,11,17,593,-0.08,"red"
"594","street",0,11,17,594,-0.08,"red"
"595","to",0,11,17,595,-0.08,"red"
"596","say",0,11,17,596,-0.08,"red"
"597","with",0,11,17,597,-0.08,"red"
"598","gladsome",0,11,17,598,-0.08,"red"
"599","looks",0,11,17,599,-0.08,"red"
"600","my",0,11,17,600,-0.08,"red"
"601","dear",2,11,17,601,-0.08,"red"
"602","scrooge",0,11,17,602,-0.08,"red"
"603","how",0,11,17,603,-0.08,"red"
"604","are",0,11,17,604,-0.08,"red"
"605","you",0,11,17,605,-0.08,"red"
"606","when",0,11,18,606,-0.08,"red"
"607","will",0,11,18,607,-0.08,"red"
"608","you",0,11,18,608,-0.08,"red"
"609","come",0,11,18,609,-0.08,"red"
"610","to",0,11,18,610,-0.08,"red"
"611","see",0,11,18,611,-0.08,"red"
"612","me",0,11,18,612,-0.08,"red"
"613","no",-1,11,19,613,-0.08,"red"
"614","beggars",0,11,19,614,-0.08,"red"
"615","implored",0,11,19,615,-0.08,"red"
"616","him",0,11,19,616,-0.08,"red"
"617","to",0,11,19,617,-0.08,"red"
"618","bestow",0,11,19,618,-0.08,"red"
"619","a",0,11,19,619,-0.08,"red"
"620","trifle",0,11,19,620,-0.08,"red"
"621","no",-1,11,19,621,-0.08,"red"
"622","children",0,11,19,622,-0.08,"red"
"623","asked",0,11,19,623,-0.08,"red"
"624","him",0,11,19,624,-0.08,"red"
"625","what",0,11,19,625,-0.08,"red"
"626","it",0,11,19,626,-0.08,"red"
"627","was",0,11,19,627,-0.08,"red"
"628","o'clock",0,11,19,628,-0.08,"red"
"629","no",-1,11,19,629,-0.08,"red"
"630","man",0,11,19,630,-0.08,"red"
"631","or",0,11,19,631,-0.08,"red"
"632","woman",0,11,19,632,-0.08,"red"
"633","ever",0,11,19,633,-0.08,"red"
"634","once",0,11,19,634,-0.08,"red"
"635","in",0,11,19,635,-0.12,"red"
"636","all",0,11,19,636,-0.12,"red"
"637","his",0,11,19,637,-0.12,"red"
"638","life",0,11,19,638,-0.12,"red"
"639","inquired",0,11,19,639,-0.12,"red"
"640","the",0,11,19,640,-0.12,"red"
"641","way",0,11,19,641,-0.12,"red"
"642","to",0,11,19,642,-0.12,"red"
"643","such",0,11,19,643,-0.12,"red"
"644","and",0,11,19,644,-0.12,"red"
"645","such",0,11,19,645,-0.12,"red"
"646","a",0,11,19,646,-0.12,"red"
"647","place",0,11,19,647,-0.12,"red"
"648","of",0,11,19,648,-0.12,"red"
"649","scrooge",0,11,19,649,-0.12,"red"
"650","even",0,11,19,650,-0.12,"red"
"651","the",0,11,19,651,-0.12,"red"
"652","blind",-1,11,19,652,-0.12,"red"
"653","men's",0,11,19,653,-0.12,"red"
"654","dogs",0,11,19,654,-0.12,"red"
"655","appeared",0,11,19,655,-0.12,"red"
"656","to",0,11,19,656,-0.12,"red"
"657","know",0,11,19,657,-0.12,"red"
"658","him",0,11,19,658,-0.12,"red"
"659","and",0,11,19,659,-0.12,"red"
"660","when",0,11,19,660,-0.08,"red"
"661","they",0,11,19,661,-0.08,"red"
"662","saw",0,11,19,662,-0.08,"red"
"663","him",0,11,19,663,-0.08,"red"
"664","coming",0,11,19,664,-0.16,"red"
"665","on",0,11,19,665,-0.16,"red"
"666","would",0,11,19,666,-0.16,"red"
"667","tug",0,11,19,667,-0.12,"red"
"668","their",0,11,19,668,-0.12,"red"
"669","owners",0,11,19,669,-0.12,"red"
"670","into",0,11,19,670,-0.12,"red"
